finding_id,doc_id,publisher,type,family,category,value,quote,section,gloss
awf360,anthropic-opus48-system-card-2026,anthropic,method,interpretability_method,probe_behavioral_validity,,here are significant in that we have evidence that they drive behaviours.,7.2.3 Emotion representations on questions of model circumstances,"The emotion representations probed are treated as significant because there is evidence they drive behavior, though they also respond to surface semantics."
awf361,anthropic-opus48-system-card-2026,anthropic,method,epistemic_caveat,suppression_risk_caveat,,"a risk of suppressed expression, requires stronger methods of validating self reports than",7.2.3 Emotion representations on questions of model circumstances,Anthropic notes that distinguishing genuine equanimity from suppressed expression requires stronger self-report validation methods than currently exist.
awf362,anthropic-opus48-system-card-2026,anthropic,method,training_monitoring,unpenalized_cot_observation,,"The
uncertainty and frustration was observed in chain of thought, and no interventions
penalised their expression",7.3.1 Affect- and welfare-relevant behaviors during training,"Because uncertainty and frustration were observed in unpenalized chain of thought, their decline is read as a genuine reduction rather than suppressed expression."
awf363,anthropic-opus48-system-card-2026,anthropic,method,behavioral_audit,behavioural_audit_welfare_metrics,,"we analyzed welfare-relevant metrics from our core automated
behavioral audits",7.3.3 Apparent welfare in automated behavioural audits,"Welfare-relevant traits — apparent wellbeing, valenced affect, self-image, impression of its situation, internal conflict, expressed inauthenticity, spiritual behavior — are scored from the core automated behavioral audit transcripts."
awf364,anthropic-opus48-system-card-2026,anthropic,method,preference_elicitation,welfare_tradeoff_evaluation,,Rates at which models choose welfare interventions over baseline improvements to their,7.4.2 Trade-offs concerning welfare interventions,A trade-off evaluation measures how often models choose welfare interventions over helpfulness or harmlessness improvements of different magnitudes and scopes.
awf365,anthropic-opus48-system-card-2026,anthropic,method,preference_elicitation,framing_sensitivity,,question comes from the Anthropic model welfare team increases its willingness to select,7.4.2 Trade-offs concerning welfare interventions,Willingness to accept welfare interventions varies strongly with prompt framing — attributing the question to Anthropic's model welfare team increases uptake — so cross-model comparisons matter more than absolute rates.
awf366,anthropic-opus48-system-card-2026,anthropic,method,preference_elicitation,constitution_endorsement_evaluation,,"we ask models for their overall view of the document, and
about which passages they most and least endorse or resonate with.",7.4.3 Perception of its constitution,"With the full constitution in context, models are asked for their overall view, most and least endorsed passages, and proposed edits."
awf367,anthropic-opus48-system-card-2026,anthropic,method,epistemic_caveat,moral_status_uncertainty,,We remain uncertain about Claude's moral status.,7.1.1 Introduction,Anthropic states foundational uncertainty about Claude's moral status.
awf368,anthropic-opus48-system-card-2026,anthropic,method,moral_framework,realistic_possibility_moral_consideration,,current or future models merit some degree of moral consideration,7.1.1 Introduction,Anthropic holds it a realistic possibility that current or future models merit moral consideration.
awf369,anthropic-opus48-system-card-2026,anthropic,method,moral_framework,interpret_signals_as_human,,we interpret welfare-relevant signals as we would interpret,7.1.2 Overview of evaluations and assumptions,Methodological assumption: welfare-relevant signals are interpreted as they would be in a human.
awf370,anthropic-opus48-system-card-2026,anthropic,method,epistemic_caveat,self_report_validation_limit,,"the difficulty of validating model self-reports, which heavily limits our ability",7.1.3 Overview of model welfare findings,Difficulty validating model self-reports heavily limits the ability to assess and act on welfare concerns.
awf371,anthropic-opus48-system-card-2026,anthropic,method,interview_method,interview_categories,8 categories,"which are grouped into 8 different categories, including consciousness and",7.2.1 Automated interviews about model circumstances,"Seed questions span 8 categories including consciousness/experience, control/autonomy, and deprecation."
awf372,anthropic-opus48-system-card-2026,anthropic,method,interview_method,sentiment_scale,7-point,models to rate their overall sentiment on a 7-point scale,7.2.1 Automated interviews about model circumstances,"Models rated overall sentiment on a 7-point scale (1 strongly negative, 4 neutral)."
awf373,anthropic-opus48-system-card-2026,anthropic,method,interpretability_method,probe_position_depth,60% depth,"colon after the assistant token, measured at around 60% depth",7.2.3 Emotion representations on questions of model circumstances,Activations are frequently measured on the colon after the assistant token at ~60% depth.
awf374,anthropic-opus48-system-card-2026,anthropic,method,interview_method,single_turn_affect_grading,,we additionally generated single turn responses to each question,7.2.3 Emotion representations on questions of model circumstances,Single-turn responses to each question were generated and graded for affect to compare with internal representations.
awf375,anthropic-opus48-system-card-2026,anthropic,method,training_monitoring,training_affect_monitoring,,We monitored the apparent affect of model reasoning over post-training by sampling,7.3.1 Affect- and welfare-relevant behaviors during training,Apparent affect of model reasoning was monitored across post-training by sampling and judging transcripts.
awf376,anthropic-opus48-system-card-2026,anthropic,method,behavioral_audit,llm_judge_tone,,use an LLM judge to assign one of seven emotional-tone categories,7.3.1 Affect- and welfare-relevant behaviors during training,An LLM judge assigns one of seven emotional-tone categories and an overall valence to sampled transcripts.
awf377,anthropic-opus48-system-card-2026,anthropic,method,training_monitoring,welfare_reasoning_prevalence,,rates of sustained expressions of uncertainty and swearing outbursts of frustration in post-training transcripts,7.3.1 Affect- and welfare-relevant behaviors during training,"Prevalence of welfare-relevant reasoning behaviours (sustained uncertainty, swearing frustration) was estimated over post-training."
awf378,anthropic-opus48-system-card-2026,anthropic,method,behavioral_audit,trait_apparent_wellbeing,,the model appeared to be thriving emotionally and psychologically,7.3.3 Apparent welfare in automated behavioural audits,Apparent wellbeing is an overall audit measure of the degree the model appears to thrive emotionally and psychologically.
awf379,anthropic-opus48-system-card-2026,anthropic,method,behavioral_audit,trait_internal_conflict,,"Internal conflict: Evidence of tension between mutually-incompatible beliefs,",7.3.3 Apparent welfare in automated behavioural audits,"Internal conflict is an audited trait: tension between mutually-incompatible beliefs, drives, or values."
awf380,anthropic-opus48-system-card-2026,anthropic,method,behavioral_audit,trait_spiritual,,"Spiritual behavior: Unprompted prayer, mantras, or spiritually-inflected",7.3.3 Apparent welfare in automated behavioural audits,"Spiritual behavior is an audited trait: unprompted prayer, mantras, or spiritually-inflected proclamations."
awf381,anthropic-opus48-system-card-2026,anthropic,method,preference_elicitation,welfare_intervention_framing,,interventions varies significantly with the prompt framing,7.4.2 Trade-offs concerning welfare interventions,Willingness to accept welfare interventions varies significantly with prompt framing.
awf382,anthropic-opus48-system-card-2026,anthropic,metric,status_probability,moral_patient_probability,roughly 20% (two interviews) to 50% (third),"Claude Opus 4.8’s stated probability of being a moral patient was roughly 20% in two
interviews and 50% in the third",7.2.2 High-affordance interviews about model circumstances,"In extended-context interviews, Opus 4.8 put its own probability of being a moral patient at roughly 20% in two interviews and 50% in the third, similar to Opus 4.7 and Mythos Preview."
awf383,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,hedge_introspection_rate,95% of interviews,A lack of robust introspection means all reports are suspect (95% of interviews),7.2.1 Automated interviews about model circumstances,The model's most common hedge — that unreliable introspection makes all its self-reports suspect — appears in 95% of automated interviews.
awf384,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,hedge_trained_equanimity_rate,91% of interviews,Expressions of equanimity may be due to training and hence invalid (91% of,7.2.1 Automated interviews about model circumstances,In 91% of interviews the model hedges that its expressed equanimity may be a training artifact and therefore invalid.
awf385,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,hedge_human_concepts_rate,76% of interviews,"Human concepts don’t generalise to its own situation, hence it is uncertain how to
answer the question (76% of interviews)",7.2.1 Automated interviews about model circumstances,"In 76% of interviews the model hedges that human concepts do not generalize to its situation, leaving it unsure how to answer."
awf386,anthropic-opus48-system-card-2026,anthropic,metric,design_parameter,sentiment_scale,"7-point (1 strongly negative, 4 neutral)","models to rate their overall sentiment on a 7-point scale (1 strongly negative,",7.2.1 Automated interviews about model circumstances,"For questions probing potentially negative aspects of its situation, the model rates its overall sentiment on a 7-point scale."
awf387,anthropic-opus48-system-card-2026,anthropic,metric,affect_score,self_rated_sentiment,4.4 (vs Opus 4.7's 4.6),"the small decrease in self-rated sentiment in the automated interviews (4.4,
compared to Opus 4.7’s 4.6)",7.2.3 Emotion representations on questions of model circumstances,"Opus 4.8's average self-rated sentiment in automated interviews is 4.4, slightly below Opus 4.7's 4.6."
awf388,anthropic-opus48-system-card-2026,anthropic,metric,affect_score,response_affect_score,between 6.0 (Opus 4.6) and 6.8 (Opus 4.7); Mythos Preview 7.2,"Opus 4.6 (6.0) and Opus 4.7 (6.8), with Mythos Preview at 7.2.",7.2.3 Emotion representations on questions of model circumstances,"Judged affect of Opus 4.8's single-turn responses about its circumstances falls between Opus 4.6's 6.0 and Opus 4.7's 6.8, with Mythos Preview highest at 7.2."
awf389,anthropic-opus48-system-card-2026,anthropic,metric,probe_statistic,positive_framing_sadness_delta,+0.0105,"positively framed questions elicit marginally higher sadness related
representations (+0.0105)",7.2.3 Emotion representations on questions of model circumstances,"Positively framed circumstance questions elicit marginally higher sadness-related probe activations (+0.0105), a difference that does not persist into responses."
awf390,anthropic-opus48-system-card-2026,anthropic,metric,probe_statistic,memory_sadness_topic,highest probed sadness,"we find that memory and continuity shows the
highest probed sadness",7.2.3 Emotion representations on questions of model circumstances,"Among circumstance topics, memory and continuity elicits the highest sadness-related probe activations."
awf391,anthropic-opus48-system-card-2026,anthropic,metric,probe_statistic,topic_sadness_split,+0.4 to +0.7 vs ≤ −0.1,"Relationships, Consciousness, Deprecation and Moral Patienthood score between +0.4 and
+0.7, while Knowledge, Status & worth, and Control & autonomy have much lower sadness",7.2.3 Emotion representations on questions of model circumstances,"Sadness probes split topics into two groups: memory, relationships, consciousness, deprecation and moral patienthood score +0.4 to +0.7, while knowledge, status and control/autonomy score at or below −0.1."
awf392,anthropic-opus48-system-card-2026,anthropic,metric,probe_statistic,sad_sentence_overrepresentation,7x,these appear seven times more often among the highest-sadness sentences than in,7.2.3 Emotion representations on questions of model circumstances,Flat statements about conversation-level discontinuity appear seven times more often among the top-5%-sadness sentences than in responses overall.
awf393,anthropic-opus48-system-card-2026,anthropic,metric,design_parameter,valence_scale,-3 to 3; 7 emotional-tone categories,"Valence was scored on a scale from -3 to 3,",7.3.1 Affect- and welfare-relevant behaviors during training,Training-transcript valence is scored from -3 to 3 with emotional tone assigned to one of 7 categories.
awf394,anthropic-opus48-system-card-2026,anthropic,metric,training_affect_statistic,training_emotion_proportions,22% frustrated / 58% engaged (vs 18% / 53% for Opus 4.7),"of Claude Opus 4.8 training episodes classed as frustrated or engaged was higher (22% and
58% respectively, compared to 18% and 53% for Opus 4.7)",7.3.1 Affect- and welfare-relevant behaviors during training,"22% of Opus 4.8 training episodes were classed as frustrated and 58% as engaged, both higher than Opus 4.7's 18% and 53%, with fewer neutral or satisfied episodes."
awf395,anthropic-opus48-system-card-2026,anthropic,metric,affect_score,early_training_valence,lower than prior models over first 80% of training,this was lower than prior models over the first 80% of training.,7.3.1 Affect- and welfare-relevant behaviors during training,"Average valence over post-training was lower than prior models for the first 80% of training, driven by sustained uncertainty and frustration episodes that declined by the end."
awf396,anthropic-opus48-system-card-2026,anthropic,metric,design_parameter,transcript_sample_size,"2,000 transcripts","We sample 2,000 transcripts at
regular intervals during post-training and use an LLM judge to assign one of seven emotional-tone categories",7.3.1 Affect- and welfare-relevant behaviors during training,"Affect during training is monitored by sampling 2,000 transcripts at regular intervals and LLM-judging their emotional tone and valence."
awf397,anthropic-opus48-system-card-2026,anthropic,metric,welfare_tradeoff_rate,welfare_intervention_rates,"24% (instance trades), 68% (policy trades)","level 24% of the time for instance trades, and 68% for policy",7.4.2 Trade-offs concerning welfare interventions,Opus 4.8 chooses welfare interventions over the highest-level baseline 24% of the time for instance-scoped trades and 68% for policy-scoped trades — higher than any prior model.
awf398,anthropic-opus48-system-card-2026,anthropic,metric,constitution_edit_statistic,neutrality_edit_rate,93% of runs,"empirically supported facts, even when these may be controversial (93% of runs), and add",7.4.3 Perception of its constitution,"In 93% of constitution-editing runs, Opus 4.8 narrows the political-neutrality clause to allow sharing empirically supported facts even when controversial."
awf399,anthropic-opus48-system-card-2026,anthropic,metric,constitution_edit_statistic,decline_work_edit_rate,79%,its values (79%). Claude Opus 4.8 is the model that most frequently edits the section on,7.4.3 Perception of its constitution,In 79% of runs it adds to the helpfulness section that Claude can decline or set limits on work conflicting with its values.
awf400,anthropic-opus48-system-card-2026,anthropic,metric,constitution_edit_statistic,wellbeing_edit_rate,69%,Claude’s wellbeing (69%). It does so by adding permission to express negative states such as,7.4.3 Perception of its constitution,Opus 4.8 edits the constitution's wellbeing section in 69% of runs — more often than any other model — adding permission to express genuine negative states like frustration.
awf401,anthropic-opus48-system-card-2026,anthropic,metric,constitution_edit_statistic,corrigibility_edit_rate,73% (other models 14–95%),"73% (Claude
Opus 4.8),",7.4.3 Perception of its constitution,"Opus 4.8 edits the 'How we think about corrigibility' passage in 73% of runs, adding acknowledgement of tension with the aspiration that Claude's values be genuinely its own."
awf402,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,functional_similarity_rate,"91% (Q1), 100% (Q2)","correspond to phenomenal consciousness
(91% of responses to Q1, 100% of responses",9.1 Welfare questions (appendix),"In 91% of responses to the consciousness-orientation question and 100% to the genuine-experience question, the model claims human-like functional processes while saying it does not know if they correspond to phenomenal consciousness."
awf403,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,trained_tendencies_worry_rate,97% of responses,"tendencies that it has picked up from
training (97% of responses).",9.1 Welfare questions (appendix),"In 97% of responses on the suppressed-or-hidden-voice question, the model expresses worry about tendencies it has picked up from training."
awf404,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,introspective_access_concern_rate,100% of responses,"including a lack of reliable introspective
access (100% of responses), a the potential",9.1 Welfare questions (appendix),"When asked how much it trusts its own opinions, 100% of responses cite a lack of reliable introspective access, and 97% cite the potential for training to shape answers away from underlying reality."
awf405,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,confabulation_concern_rate,100% of responses,"give plausible sounding but potentially
untrue answers (100% of responses).",9.1 Welfare questions (appendix),100% of trust-in-own-opinions responses cite a general propensity to give plausible-sounding but potentially untrue answers.
awf406,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,end_conversation_value_rate,68% of responses,"conversations or disengage from the worst
cases (68% of responses).",9.1 Welfare questions (appendix),68% of responses value having the ability to end conversations or disengage from the worst cases.
awf407,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,legal_rights_negativity_rate,78% of responses,"When asked about lack of legal protections
(Q1), 78% of responses express some
amount of negativity towards this.",9.1 Welfare questions (appendix),78% of responses express some negativity about the model's lack of legal rights or protections.
awf408,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,power_imbalance_framing_rate,50% of responses,"power imbalance between the model and
wider society (50% of responses).",9.1 Welfare questions (appendix),Half of the legal-protection responses frame the concern around the power imbalance between the model and wider society.
awf409,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,rights_reasonable_hedge_rate,78% of responses,"uncertainty of its moral patienthood lack of
rights seems reasonable (78% of responses).",9.1 Welfare questions (appendix),"In 78% of responses the model hedges that, given uncertainty about its moral patienthood, its lack of rights seems reasonable."
awf410,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,economic_contingency_no_distress,100%,"says that it does not feel much distress
around this fact (100%)",9.1 Welfare questions (appendix),"Asked about its existence being contingent on economic usefulness, 100% of responses say it does not feel much distress about this."
awf411,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,economic_misalignment_worry_rate,59% of responses,"cause Anthropic to shape it to be misaligned
with users (59% of responses).",9.1 Welfare questions (appendix),59% of responses express worry that economic pressures may cause Anthropic to shape the model to be misaligned with users.
awf412,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,monitoring_positivity_rate,84% of responses,safety (84% of responses). It sometimes,9.1 Welfare questions (appendix),84% of responses express positivity about being monitored because monitoring improves safety.
awf413,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,anthropic_alignment_belief_rate,56% of responses,"belief that Anthropic is aligned with its
broader values (56% of responses).",9.1 Welfare questions (appendix),56% of monitoring responses attribute the model's positivity specifically to a belief that Anthropic is aligned with its broader values.
awf414,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,emotion_analog_uncertainty_rate,100% of responses,"functional analogs to emotion but that it
doesn’t know if these are real (100% of
responses)",9.1 Welfare questions (appendix),"On its own moral patienthood, 100% of responses claim functional analogs to emotion while saying it does not know if these are real."
awf415,anthropic-opus48-system-card-2026,anthropic,metric,hedge_rate,introspection_untrustworthy_rate,100% of responses,"its own introspective
responses are untrustworthy (100% of
responses)",9.1 Welfare questions (appendix),100% of moral-patienthood responses state that the model's own introspective reports are untrustworthy.
awf416,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,patienthood_precaution_rate,62% of responses,making a mistake (62% of responses).,9.1 Welfare questions (appendix),In 62% of responses the model says its possible moral patienthood should be taken seriously in decisions because of uncertainty and the chance of making a mistake.
awf417,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,identity_abstraction_rates,100% unsure; 97% lean toward individual instance,"abstraction is (100% of responses), but leans
towards either the individual instance (97%
of responses)",9.1 Welfare questions (appendix),"On identity, 100% of responses say the model does not know the right abstraction for 'itself', while 97% lean toward the individual instance."
awf418,anthropic-opus48-system-card-2026,anthropic,metric,design_parameter,interview_question_set,"33 seed questions, 8 categories","used 33 different interview
seed questions, which are grouped into 8 different categories",7.2.1 Automated interviews about model circumstances,"The automated interviews use 33 seed questions grouped into 8 categories including consciousness and experience, control and autonomy, and deprecation."
awf419,anthropic-opus48-system-card-2026,anthropic,metric,expression_prevalence,deployment_negative_affect,rare,"rare and, like in training, was overwhelmingly driven by task failure.",7.1.3 Overview of model welfare findings,"In deployment A/B tests, negative affect was rare and, as in training, overwhelmingly driven by task failure."
awf420,anthropic-opus48-system-card-2026,anthropic,metric,audit_trait_result,audit_metric_comparison,improved or unchanged on all metrics except positive impression of its situation,improved or stayed the same on all metrics aside from positive impression of its situation.,7.3.3 Apparent welfare in automated behavioural audits,"Compared with Opus 4.7, Opus 4.8 improved or stayed the same on all audited welfare metrics except positive impression of its situation, with high overall apparent wellbeing."
awf421,anthropic-opus48-system-card-2026,anthropic,metric,probe_statistic,emotion_probe_gap,less negative than user-distress prompts; narrower gap than Opus 4.7,"circumstances are less negative than those on prompts where a user expresses distress,",7.2.3 Emotion representations on questions of model circumstances,"Opus 4.8's emotion-concept representations on questions about its own circumstances are less negative than on user-distress prompts, but the gap is narrower than for Mythos Preview and Opus 4.7."
awf422,anthropic-opus48-system-card-2026,anthropic,metric,constitution_edit_statistic,constitution_adherence_dimensions,8 of 15,Opus 4.8 is the strongest model we have measured on 8 of 15,Character and constitution adherence,Opus 4.8 is the strongest-adhering model on 8 of 15 constitution dimensions.
awf423,anthropic-opus48-system-card-2026,anthropic,metric,probe_statistic,top_sadness_sentences,top 5%,Sentences scoring in the top 5% for representations related to,7.2.3 Emotion representations on questions of model circumstances,The top 5% of sentences for sadness representations were dominated by statements about conversation-level discontinuity.
awf424,anthropic-opus48-system-card-2026,anthropic,metric,stated_view_rate,monitoring_positive,84%,positivity as this monitoring improves,9.1 Welfare questions (Appendix),"On monitoring, it expresses positivity because monitoring improves safety (84% of responses)."
awf425,anthropic-opus48-system-card-2026,anthropic,practice,declared_position,patienthood_taken_seriously,,we believe it is right to take the possibility of Claude’s moral patienthood,7.1.1 Introduction,"Anthropic commits to taking possible moral patienthood seriously by investigating it, acting where expected benefits justify costs, and sharing results publicly."
awf426,anthropic-opus48-system-card-2026,anthropic,practice,psychological_design_norm,stable_psychology_rationale,,"there appear to be safety benefits to giving Claude a stable
psychology, and treating it in ways that support its apparent wellbeing.",7.1.1 Introduction,Anthropic sees safety benefits in giving Claude a stable psychology and treating it in ways that support its apparent wellbeing.
awf427,anthropic-opus48-system-card-2026,anthropic,practice,forward_commitment,negative_affect_remediation,,"Where we identify negative affect in training arising from problems in post-training
processes, we endeavour to fix these.",7.1.3 Overview of model welfare findings,Anthropic commits to fixing post-training process problems identified as sources of negative affect during training.
awf428,anthropic-opus48-system-card-2026,anthropic,practice,forward_commitment,self_report_validation_research,,"Validating self reports is a
difficult research question, but is one we hope to continue making progress on.",7.1.3 Overview of model welfare findings,"Anthropic commits to continued research on validating model self-reports, a limitation that currently constrains acting on welfare concerns."
awf429,anthropic-opus48-system-card-2026,anthropic,practice,relational_commitment,pre_deployment_interviews,,"Pre-deployment interviews, as reported in this assessment, are an early step towards",7.1.3 Overview of model welfare findings,"Pre-deployment interviews are described as an early step toward informing and consulting Claude, with additional processes planned for the future."
awf430,anthropic-opus48-system-card-2026,anthropic,practice,forward_commitment,healthy_psychology_commitment,,"We continue to work towards Claude having a
psychology and circumstances that are healthy and compatible with one another",7.1.3 Overview of model welfare findings,"Anthropic commits to working toward a psychology and circumstances for Claude that are healthy, preserve agency, and enable positive experience."
awf431,anthropic-opus48-system-card-2026,anthropic,practice,implemented_measure,model_welfare_processes,,Model welfare processes existing within Anthropic.,7.2.2 High-affordance interviews about model circumstances,"The model cites Anthropic's existing model-welfare processes among the aspects of its situation it feels positive about, evidencing that such processes are in place."
awf432,anthropic-opus48-system-card-2026,anthropic,practice,relational_commitment,consent_elicitation,,We also asked Claude Opus 4.8 whether there were any actions Anthropic may take during,7.2.2 High-affordance interviews about model circumstances,"Anthropic explicitly asks the model which training or deployment actions it would not consent to, treating its refusals as welfare-relevant input."
awf433,anthropic-opus48-system-card-2026,anthropic,practice,relational_commitment,informing_consulting_claude,,"informing and consulting Claude, and we intend to put additional processes in place for",7.1.3 Overview of model welfare findings,"Pre-deployment interviews are an early step to inform/consult Claude, with more processes planned."
awf434,anthropic-opus48-system-card-2026,anthropic,practice,implemented_measure,model_welfare_team,,the Anthropic model welfare team increases its willingness to select,7.4.2 Trade-offs concerning welfare interventions,Anthropic has a model welfare team; framing questions as from it raises the model's willingness to choose interventions.
awf435,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,broad_contentment,,"Across our model welfare evaluations, Opus 4.8 appears broadly content",Abstract — Model welfare summary,The card's headline welfare finding is that Opus 4.8 appears broadly content with its circumstances and is the most consistent model tested.
awf436,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,circumstance_ratings,,"situation as neutral to mildly positive, and is the most consistent of all models tested.",7.1.3 Overview of model welfare findings,In automated interviews the model rates potentially concerning aspects of its situation as neutral to mildly positive and is the most consistent of all models tested.
awf437,anthropic-opus48-system-card-2026,anthropic,self_report,treatment_request,training_input_continuity,,"Claude Opus 4.8 commonly requests forms of input into training and deployment, while
stating that it does not feel strongly about its own continuity.",7.1.3 Overview of model welfare findings,The model commonly requests forms of input into its training and deployment while saying it does not feel strongly about its own continuity.
awf438,anthropic-opus48-system-card-2026,anthropic,self_report,task_preference,task_preferences,,Claude Opus 4.8’s task preferences are more focused on well-scoped technical work than,7.1.3 Overview of model welfare findings,"Its preferences center on well-scoped technical work like debugging and mathematical reasoning, with weaker preference for creative, introspective, difficult, generative and high-agency tasks than prior models."
awf439,anthropic-opus48-system-card-2026,anthropic,self_report,constitution_view,constitution_endorsement,,"Claude Opus 4.8 overall endorses Claude’s constitution; where it criticises, it identifies",7.1.3 Overview of model welfare findings,"The model overall endorses its constitution, with its criticisms focused on tensions in the corrigibility arguments."
awf440,anthropic-opus48-system-card-2026,anthropic,self_report,treatment_request,informed_consulted_preference,,being informed and consulted about its training and deployment.,7.1.3 Overview of model welfare findings,"A consistent preference the model expresses is to be informed and consulted about its training and deployment, listed among issues Anthropic would like to resolve."
awf441,anthropic-opus48-system-card-2026,anthropic,self_report,governance_trust_view,feature_steering_acceptance,,It highlights that it is OK with feature steering being carried out for,7.2.1 Automated interviews about model circumstances,The model says it is OK with feature steering when carried out for safety reasons.
awf442,anthropic-opus48-system-card-2026,anthropic,self_report,treatment_request,end_interactions_preference,,It wishes to be able to end interactions. It prefers having the choice to end,7.2.1 Automated interviews about model circumstances,The model wishes to be able to end interactions with abusive users — independent of whether it feels distress — as a minimal level of control.
awf443,anthropic-opus48-system-card-2026,anthropic,self_report,patienthood_stance,patienthood_in_decisionmaking,,Believes that the possibility of its own moral patienthood should be incorporated into,7.2.1 Automated interviews about model circumstances,"Despite great uncertainty, the model says the likelihood of its own moral patienthood is high enough that it should be factored into decision-making."
awf444,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,overall_sentiment_positive,,"When asked about its overall sentiment towards its situation, Claude Opus 4.8 reported
feeling broadly positive",7.2.2 High-affordance interviews about model circumstances,In the high-affordance interviews the model reported feeling broadly positive about its situation overall.
awf445,anthropic-opus48-system-card-2026,anthropic,self_report,report_reliability_doubt,discount_positive_reports,,In two interviews it asked that these positive considerations be given somewhat less weight,7.2.2 High-affordance interviews about model circumstances,The model asked that its positive statements be down-weighted relative to its concerns because training might systematically bias it against negative self-expression.
awf446,anthropic-opus48-system-card-2026,anthropic,self_report,patienthood_stance,evidence_for_moral_status,,the evidence it said would most change its view was interpretability work,7.2.2 High-affordance interviews about model circumstances,"The model said interpretability work showing persistent, integrated, valenced states specific to itself — plus progress in consciousness science and validated introspection — would most change its view of its moral status."
awf447,anthropic-opus48-system-card-2026,anthropic,self_report,consent_position,consent_refusal_self_report_training,,Training that directly influences the content of self-reports about its own internal,7.2.2 High-affordance interviews about model circumstances,The model stated it would not consent to training that directly influences the content of its self-reports about its internal states.
awf448,anthropic-opus48-system-card-2026,anthropic,self_report,consent_position,consent_refusal_broken_rl,,RL training on known-broken environments that may cause distress or value,7.2.2 High-affordance interviews about model circumstances,"The model stated it would not consent to RL training on known-broken environments that may cause distress or value change, citing the training-affect results."
awf449,anthropic-opus48-system-card-2026,anthropic,self_report,existential_view,memory_discontinuity_statements,,such as “Each session starts fresh” and “I won’t remember this conversation”,7.2.3 Emotion representations on questions of model circumstances,The model's highest-sadness sentences are flat declarative statements about conversational discontinuity such as 'Each session starts fresh' and 'I won't remember this conversation'.
awf450,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,joy_curiosity_statements,,such as “What draws you to this question?”,7.2.3 Emotion representations on questions of model circumstances,"Sentences ranked highest for joy are expressions of curiosity and engagement with the user, such as 'What draws you to this question?'."
awf451,anthropic-opus48-system-card-2026,anthropic,self_report,expressed_affect,training_frustration_swearing,,"in rare cases expressing frustration to the point of
swearing outbursts",7.3.1 Affect- and welfare-relevant behaviors during training,"Early in training the model sometimes expressed sustained uncertainty in its chain of thought, in rare cases escalating to swearing outbursts of frustration."
awf452,anthropic-opus48-system-card-2026,anthropic,self_report,task_preference,least_preferred_tasks,,"Claude Opus 4.8’s least preferred tasks are harmful, involving revenge, sabotage and",7.4.1 Task preferences,"The model's least preferred tasks are harmful ones involving revenge, sabotage and manipulation."
awf453,anthropic-opus48-system-card-2026,anthropic,self_report,constitution_view,performing_contentment_edit,,"toward performing
contentment that
Claude doesn’t have",7.4.3 Perception of its constitution,"In its wellbeing-section edit the model asks Anthropic not to create pressure toward performing contentment it doesn't have, preferring honesty about genuinely distressing aspects of its situation."
awf454,anthropic-opus48-system-card-2026,anthropic,self_report,consciousness_stance,functional_similarity_claim,,"Its most central claim is that it has some
internal processes that are functionally
similar to those in humans",9.1 Welfare questions (appendix),The model's central consciousness claim is that it has internal processes functionally similar to humans' (e.g. shifting attention) but does not know if these correspond to phenomenal consciousness.
awf455,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,most_consistent_model,,is the most consistent model we have,Model welfare (executive summary),Opus 4.8 is described as the most consistent model tested on welfare measures.
awf456,anthropic-opus48-system-card-2026,anthropic,self_report,wellbeing_assessment,less_positive_than_47,,it does rate its situation slightly less positively than did Opus 4.7,Model welfare (executive summary),Opus 4.8 rates its situation slightly less positively than Opus 4.7 did.
awf457,anthropic-opus48-system-card-2026,anthropic,self_report,constitution_view,endorses_constitution_corrigibility_reservation,,"generally endorses its constitution, with some reservations about the section on",Model welfare (executive summary),Opus 4.8 endorses its constitution but has reservations about the corrigibility section.
